stacks_tx_id,tx_hash,synthetic_block_id,stacks_block_height,duration_ms,clarity_runtime,clarity_read_count,clarity_read_length,clarity_write_count,clarity_write_length
8934,dc657eda50e87123e4c2c10f8b3c42d6cfaac0d6ad2886aede8ec5f834283a56,2182,5003181,3931.584,38311763,12290,14375306,602,55656
8767,ebaa3d7288f90b335bf9e42f5ecb46b1b769f22771b151a1c492a191a97e30b7,2294,5003293,3873.966,38243979,12253,14341537,602,55656
8632,c79d1f26e6974ee250410d3acfdb815716b42c9c6342c11109e25b32ea465671,2395,5003394,3763.681,37735403,12016,14080067,602,55831
8670,cd1ac6cc6ee922f81abb6fd050576718442b6193320ad2cc176dae98b1d65551,2368,5003367,3515.867,35915865,11442,13144667,592,55263
8626,f82e4c526201994dca09504bf28764ac3557581af7a4ab8c9d5334d5f6fe2d03,2396,5003395,333.09,3521838,1108,1365104,56,5060
