span_id,context,name,wall_ms,self_wall_ms,total_calls,distinct_blocks,pct_blocks,distinct_txs,pct_txs
94,blockstack_lib::chainstate::stacks::index::storage::TrieStorageTransaction,flush_to,53588.58,375.89,9000,9000,100.0,0,0.0
88,stacks_bench::replay,"Segment: Clarity State Commit",55639.78,368.54,9000,9000,100.0,0,0.0
130,clarity::vm::database::clarity_db::ClarityDatabase,lookup_variable_with_size,21854.12,362.37,457162,2191,24.3,2700,22.5
160,clarity::builtin,/,362.29,362.29,927870,778,8.6,1121,9.3
111,clarity::builtin,is-eq,465.83,351.86,543780,2220,24.7,2747,22.9
129,clarity::builtin,var-get,22178.92,324.8,457162,2191,24.3,2700,22.5
197,clarity::builtin,fold,156016.12,280.45,3458,490,5.4,612,5.1
29,clarity::vm::database::key_value_wrapper::RollbackWrapper,get_value,58219.61,270.78,557280,9000,100.0,2720,22.7
34,blockstack_lib::clarity_vm::clarity::ClarityInstance,begin_block,27157.91,265.33,9000,9000,100.0,0,0.0
3,blockstack_lib::clarity_vm::clarity::ClarityInstance,eval_read_only,6058.62,227.74,9000,9000,100.0,0,0.0
5,clarity::vm::database::key_value_wrapper::RollbackWrapper,get_data,46854.78,216.27,666634,9000,100.0,11995,100.0
27,"clarity_types::types::serialization::<impl clarity_types::types::Value>",serialize_write,277.42,215.41,1616496,9000,100.0,3012,25.1
40,blockstack_lib::chainstate::stacks::index::storage::TrieStorageTransaction,flush,21757.42,196.55,27000,9000,100.0,0,0.0
107,clarity::dispatch,begin-public-tx,359474.54,192.22,22917,2363,26.3,2935,24.5
30,"clarity_types::types::serialization::<impl clarity_types::types::Value>",deserialize_read_count,191.22,191.22,512843,9000,100.0,2716,22.6
4,clarity::vm::database::clarity_db::ClarityDatabase,get_data,47020.62,165.84,666634,9000,100.0,11995,100.0
142,clarity::builtin,-,163.14,163.14,402592,682,7.6,1015,8.5
92,clarity::vm::database::sqlite::SqliteConnection,commit_metadata_to,139.23,139.23,9000,9000,100.0,0,0.0
17,clarity::vm::database::key_value_wrapper::RollbackWrapper,get_metadata,51800.63,125.3,393531,9000,100.0,2948,24.6
26,clarity::vm::database::clarity_db::ClarityDatabase,fetch_entry_with_size,29602.66,123.17,54704,9000,100.0,2605,21.7
39,blockstack_lib::chainstate::stacks::index::storage::TrieStorageTransaction,extend_to_block,137.7,122.38,18000,9000,100.0,0,0.0
28,clarity::vm::database::clarity_db::ClarityDatabase,get_value,58340.79,121.17,557280,9000,100.0,2720,22.7
108,clarity::builtin,asserts!,8634.5,116.08,54924,2223,24.7,2751,22.9
422,clarity::user::private,y-for-loop,3977.29,114.94,55296,83,0.9,101,0.8
430,clarity::user::private,fold-d-for-loop,3182.47,104.92,51072,50,0.6,57,0.5
57,blockstack_lib::clarity_vm::clarity::ClarityTransactionConnection,with_clarity_db,13866.36,100.73,51385,9000,100.0,11995,100.0
182,clarity::builtin,contract-of,4562.33,100.42,17969,594,6.6,914,7.6
43,blockstack_lib::chainstate::stacks::index::marf::MarfTransaction,insert_batch,39359.15,98.86,57320,9000,100.0,11995,100.0
54,blockstack_lib::clarity_vm::database::marf::PersistentWritableMarfStore,get_block_at_height,27122.73,92.92,390515,9000,100.0,2948,24.6
320,clarity::builtin,get-stacks-block-info?,923.14,92.05,6157,160,1.8,164,1.4
25,clarity::builtin,map-get?,30193.03,89.65,54704,9000,100.0,2605,21.7
488,clarity::user::private,x-for-loop,3038.66,88.11,42240,65,0.7,93,0.8
59,blockstack_lib::clarity_vm::database::marf::PersistentWritableMarfStore,put_all_data,31737.89,75.39,30320,9000,100.0,11995,100.0
72,clarity::vm::functions::assets,stx_transfer_consolidated,4309.62,66.08,12456,8385,93.2,9703,80.9
358,clarity::user::private,parse-price-info-and-proof,1934.16,60.2,16741,77,0.9,78,0.7
67,blockstack_lib::clarity_vm::clarity::ClarityTransactionConnection,with_clarity_db_readonly_owned,3558.25,58.38,36003,9000,100.0,11995,100.0
106,clarity::vm::database::clarity_db::ClarityDatabase,get_contract_size,28557.56,58.24,105707,2363,26.3,2935,24.5
365,clarity::user::private,parse-proof,1362.33,56.42,23660,77,0.9,78,0.7
71,blockstack_lib::clarity_vm::clarity::ClarityTransactionConnection,with_abort_callback,175606.79,56.27,11795,8928,99.2,11795,98.3
80,clarity::vm::database::clarity_db::ClarityDatabase,put_value_with_size,91.42,52.87,37929,9000,100.0,2669,22.3
44,blockstack_lib::chainstate::stacks::index::marf::MARF,insert_leaf_in_batch,38877.21,51.58,198109,9000,100.0,11995,100.0
135,clarity::builtin,ok,50.56,50.56,97101,2358,26.2,2927,24.4
204,clarity::builtin,as-max-len?,828.25,50.33,42332,316,3.5,499,4.2
6,blockstack_lib::clarity_vm::database::marf::ReadOnlyMarfStore,get_data,3230.74,45.36,45000,9000,100.0,0,0.0
205,clarity::user::private,uint-to-buff-iter,436.87,44.61,25728,59,0.7,63,0.5
74,blockstack_lib::chainstate::nakamoto::miner::NakamotoBlockBuilder,mine_nakamoto_block,122985.71,42.62,9000,9000,100.0,0,0.0
83,blockstack_lib::chainstate::stacks::index::marf::MarfTransaction,seal,180213.27,42.6,18000,9000,100.0,0,0.0
64,stacks_bench::replay,"Segment: Tx Execution",209344.98,40.68,9000,9000,100.0,0,0.0
128,clarity::builtin,var-set,679.24,40.22,12873,1899,21.1,2290,19.1
132,clarity::builtin,map-set,11566.74,40.13,15644,1998,22.2,2335,19.5
147,clarity::builtin,unwrap-panic,37.17,37.17,88926,594,6.6,843,7.0
125,clarity::vm::database::clarity_db::ClarityDatabase,get_ft_balance,19526.86,35.93,28809,1944,21.6,2362,19.7
200,clarity::builtin,secp256k1-recover?,504.9,35.73,1470,170,1.9,182,1.5
202,clarity::builtin,concat,1245.28,35.69,29125,173,1.9,185,1.5
152,clarity::builtin,or,1070.1,34.38,14668,621,6.9,906,7.6
166,clarity::builtin,match,5449.35,33.95,9358,611,6.8,906,7.6
134,clarity::vm::database::clarity_db::ClarityDatabase,inner_set_entry,1318.75,33.83,15675,2007,22.3,2347,19.6
172,clarity::builtin,print,659.74,32.21,19750,743,8.3,1044,8.7
431,clarity::user::private,fold-x-for-loop,560.86,31.42,15360,31,0.3,36,0.3
137,clarity::builtin,unwrap!,30.53,30.53,62184,798,8.9,1119,9.3
122,clarity::builtin,and,1663.83,30.39,6969,1836,20.4,2146,17.9
78,clarity::vm::database::clarity_db::ClarityDatabase,fetch_entry,9079.63,30.31,9000,9000,100.0,0,0.0
183,clarity::builtin,ft-transfer?,900.06,30.3,4877,528,5.9,817,6.8
340,clarity::builtin,slice?,83.83,29.22,15721,234,2.6,411,3.4
149,clarity::builtin,>,205.88,27.82,27205,690,7.7,1018,8.5
141,clarity::builtin,len,26.92,26.92,47066,366,4.1,548,4.6
95,blockstack_lib::chainstate::stacks::index::file::TrieFile,store_trie_blob,74773.55,23.56,18000,9000,100.0,0,0.0
56,blockstack_lib::clarity_vm::clarity::ClarityBlockConnection,as_free_transaction,4911.9,22.61,18065,9000,100.0,0,0.0
302,clarity::builtin,ft-get-balance,18604.06,21.88,17421,309,3.4,390,3.3
19,blockstack_lib::clarity_vm::database::marf::ReadOnlyMarfStore,get_contract_hash,2628.4,20.69,9000,9000,100.0,0,0.0
567,clarity::user::private,fold-y-for-loop,351.25,19.92,9600,23,0.3,24,0.2
103,stacks_bench::replay,"Segment: Index Commit",23126.26,19.4,9000,9000,100.0,0,0.0
75,blockstack_lib::clarity_vm::clarity::ClarityBlockConnection,as_transaction,11224.86,19.22,18260,9000,100.0,0,0.0
116,clarity::builtin,default-to,18.66,18.66,46476,1921,21.3,2234,18.6
18,blockstack_lib::clarity_vm::database::marf::ReadOnlyMarfStore,get_metadata,2736.52,18.11,9000,9000,100.0,0,0.0
402,clarity::vm::contexts::ExecutionState,evaluate_at_block,88580.89,17.83,10002,101,1.1,105,0.9
162,clarity::builtin,<,107.76,17.64,21254,436,4.8,640,5.3
124,clarity::builtin,as-contract,52306.8,17.44,15803,1919,21.3,2341,19.5
47,blockstack_lib::chainstate::stacks::index::marf::MARF,insert_leaf,383.09,16.61,57320,9000,100.0,11995,100.0
58,clarity::vm::database::clarity_db::ClarityDatabase,put_data,16.35,16.35,71237,9000,100.0,11995,100.0
112,clarity::user::private,is-response-already-submitted,1544.98,16.14,1453,1416,15.7,1453,12.1
526,clarity::vm::database::sqlite::SqliteConnection,insert_metadata,15.96,15.96,137,13,0.1,13,0.1
144,clarity::builtin,<=,117.6,15.71,11330,403,4.5,514,4.3
98,blockstack_lib::chainstate::stacks::index::trie_sql,write_external_trie_blob,7757.01,14.75,18000,9000,100.0,0,0.0
400,clarity::user::private,compute-and-update-balances-one-user,80937.23,14.1,7547,73,0.8,76,0.6
120,clarity::builtin,>=,261.73,14.02,6645,1906,21.2,2325,19.4
97,blockstack_lib::chainstate::stacks::index::trie_sql,get_external_blobs_length,13.99,13.99,18000,9000,100.0,0,0.0
146,clarity::builtin,element-at?,13.91,13.91,11750,341,3.8,490,4.1
280,clarity::builtin,ft-get-supply,550.77,12.69,8675,379,4.2,661,5.5
127,clarity::builtin,try!,12.66,12.66,36203,2004,22.3,2434,20.3
401,clarity::builtin,at-block,88922.01,12.65,10002,101,1.1,105,0.9
181,clarity::builtin,is-standard,125.22,12.57,13264,355,3.9,610,5.1
123,clarity::builtin,ft-mint?,149.68,12.25,1634,1535,17.1,1609,13.4
42,blockstack_lib::chainstate::stacks::index::trie_sql,tx_lock_bhh_for_extension,12.15,12.15,18000,9000,100.0,0,0.0
73,stacks_bench::replay,"Segment: Finalize (merkle+seal)",122997.08,11.37,9000,9000,100.0,0,0.0
76,clarity::vm::database::clarity_db::ClarityDatabase,fetch_entry_unknown_descriptor,9976.66,11.29,9000,9000,100.0,0,0.0
90,blockstack_lib::clarity_vm::database::marf::PersistentWritableMarfStore,commit_to_processed_block,55265.13,11.21,9000,9000,100.0,0,0.0
180,clarity::builtin,stx-transfer?,1448.33,10.93,3609,573,6.4,856,7.1
50,clarity::vm::database::clarity_db::ClarityDatabase,lookup_variable_unknown_descriptor,1349.82,10.32,9000,9000,100.0,0,0.0
118,clarity::user::private,is-survey-blocked,596.15,10.22,1453,1416,15.7,1453,12.1
126,clarity::builtin,begin,9.9,9.9,31671,2303,25.6,2823,23.5
281,clarity::user::private,transfer!,207.22,9.82,1420,231,2.6,373,3.1
100,blockstack_lib::chainstate::nakamoto::NakamotoChainState,get_block_burn_view,17.93,9.62,9000,9000,100.0,0,0.0
55,clarity::vm::database::clarity_db::ClarityDatabase,lookup_variable,396.24,9.48,9000,9000,100.0,0,0.0
403,blockstack_lib::clarity_vm::database::marf::PersistentWritableMarfStore,set_block_hash,619.8,9.43,20004,101,1.1,105,0.9
190,clarity::builtin,map,24670.2,9.36,912,490,5.4,528,4.4
35,blockstack_lib::chainstate::stacks::index::trie_sql,get_confirmed_block_identifier,8.99,8.99,18000,9000,100.0,0,0.0
235,clarity::builtin,append,39.96,8.73,4270,187,2.1,203,1.7
113,clarity::user::private,get-response-by-id,1523.65,8.52,1453,1416,15.7,1453,12.1
101,stacks_bench::replay,"Segment: Advance Chain Tip",96773.62,7.45,9000,9000,100.0,0,0.0
179,clarity::vm::callables::DefinedFunction,check_trait_expectations,7.41,7.41,6687,449,5.0,723,6.0
339,clarity::user::private,read-buff,16.66,6.8,1429,30,0.3,30,0.3
133,clarity::user::private,get-response-count-by-survey-id,239.4,6.58,1453,1416,15.7,1453,12.1
189,clarity::builtin,merge,14.9,6.58,4054,406,4.5,589,4.9
51,clarity::vm::database::clarity_db::ClarityDatabase,load_variable,943.25,6.58,9000,9000,100.0,0,0.0
350,clarity::user::private,batch-check-active-public-keys,58.52,6.12,1105,77,0.9,78,0.7
89,blockstack_lib::clarity_vm::clarity::ClarityBlockConnection,commit_to_block,55271.23,6.1,9000,9000,100.0,0,0.0
510,blockstack_lib::clarity_vm::clarity::ClarityTransactionConnection,with_analysis_db,170.94,6.06,26,13,0.1,13,0.1
79,clarity::vm::database::clarity_db::ClarityDatabase,put_value,9.91,6.04,9321,9000,100.0,133,1.1
271,clarity::user::private,mul-down,9.22,5.71,1418,74,0.8,98,0.8
77,clarity::vm::database::clarity_db::ClarityDatabase,load_map,885.75,5.63,9000,9000,100.0,0,0.0
511,clarity::vm::analysis::analysis_db::AnalysisDatabase,execute,164.36,5.59,13,13,0.1,13,0.1
65,stacks_bench::replay,Transaction,209294.02,5.47,11995,9000,100.0,11995,100.0
139,clarity::builtin,is-none,5.32,5.32,9328,345,3.8,361,3.0
69,blockstack_lib::clarity_vm::database::marf::PersistentWritableMarfStore,get_current_block_height,463.48,5.2,62756,9000,100.0,11995,100.0
222,clarity::builtin,stx-get-balance,307.11,5.12,1902,209,2.3,386,3.2
168,clarity::vm::variables,lookup_reserved_variable,424.3,5.0,9494,560,6.2,758,6.3
81,blockstack_lib::clarity_vm::clarity::ClarityBlockConnection,seal,111714.17,4.54,9000,9000,100.0,0,0.0
91,blockstack_lib::clarity_vm::database::marf::PersistentWritableMarfStore,commit_metadata_for_trie,143.66,4.42,9000,9000,100.0,0,0.0
196,clarity::builtin,list,10.55,4.35,1825,348,3.9,446,3.7
109,clarity::user::private,validate-ownership,8.13,4.25,1453,1416,15.7,1453,12.1
220,clarity::builtin,err,4.23,4.23,12799,293,3.3,447,3.7
341,clarity::builtin,buff-to-uint-be,4.06,4.06,10212,235,2.6,412,3.4
157,clarity::builtin,pow,3.77,3.77,10430,318,3.5,375,3.1
82,blockstack_lib::clarity_vm::database::marf::PersistentWritableMarfStore,seal_trie,111709.63,3.45,9000,9000,100.0,0,0.0
338,clarity::user::private,read-uint-8,19.87,3.37,863,30,0.3,30,0.3
439,clarity::user::private,batch-read-signatures,505.78,3.36,912,47,0.5,48,0.4
370,clarity::user::private,hash-path,57.33,3.31,1183,77,0.9,78,0.7
571,clarity::user::private,find-current-tenure-anchor,6.68,3.12,2100,1,0.0,1,0.0
255,clarity::user::private,pow-decimals,105.25,3.1,650,74,0.8,98,0.8
569,clarity::user::private,find-previous-tenure-anchor,6.42,3.1,2100,1,0.0,1,0.0
20,blockstack_lib::clarity_vm::database::marf::ReadOnlyMarfStore,get_block_at_height,2075.12,3.01,9000,9000,100.0,0,0.0
513,clarity::vm::analysis::analysis_db::AnalysisDatabase,load_contract_non_canonical,157.87,3.0,175,13,0.1,13,0.1
70,clarity::vm::clarity::TransactionConnection,run_stx_transfer,2986.2,2.82,8847,8234,91.5,8847,73.8
372,clarity::user::private,buff-20-to-uint,19.19,2.82,2366,77,0.9,78,0.7
36,blockstack_lib::chainstate::stacks::index::trie_sql,get_unconfirmed_block_identifier,2.77,2.77,18000,9000,100.0,0,0.0
404,clarity::user::read-only,get-user-total-sBTC-balance,75034.15,2.7,7547,73,0.8,76,0.6
228,clarity::user::private,is-valid-pool,196.31,2.52,911,293,3.3,563,4.7
704,clarity::user::private,get-byte,3.43,2.5,480,50,0.6,110,0.9
416,clarity::user::private,get-scaled-down-token-amounts,14.81,2.22,754,145,1.6,193,1.6
356,clarity::user::private,read-buff-20,8.69,2.11,596,30,0.3,30,0.3
440,clarity::user::private,batch-recover-public-keys,35.14,2.02,624,47,0.5,48,0.4
150,clarity::builtin,filter,158.76,1.92,258,130,1.4,131,1.1
221,clarity::builtin,stx-account,803.25,1.92,470,43,0.5,45,0.4
405,clarity::user::read-only,get-principal-balance,12077.0,1.8,5755,46,0.5,49,0.4
418,clarity::user::private,get-scaled-up-token-amounts,9.95,1.6,508,145,1.6,193,1.6
396,clarity::user::private,sl,17.36,1.54,579,89,1.0,100,0.8
165,clarity::builtin,is-some,1.49,1.49,2534,345,3.8,444,3.7
493,clarity::user::read-only,done,64.87,1.44,5252,25,0.3,25,0.2
407,clarity::user::read-only,get-reserve-state,5731.02,1.38,4266,53,0.6,56,0.5
369,clarity::user::private,keccak160,10.96,1.34,1274,77,0.9,78,0.7
206,clarity::builtin,mod,1.33,1.33,3263,177,2.0,193,1.6
208,clarity::builtin,keccak256,1.4,1.3,1646,135,1.5,142,1.2
273,clarity::builtin,ft-burn?,28.17,1.26,184,136,1.5,168,1.4
226,clarity::user::private,update-value,36.76,1.18,374,54,0.6,54,0.5
348,clarity::user::private,empty-key,2.93,1.16,481,30,0.3,30,0.3
371,clarity::user::private,hash-nodes,51.12,1.12,1183,77,0.9,78,0.7
187,clarity::user::private,update-reserves,121.81,1.1,456,120,1.3,194,1.6
185,clarity::user::private,update-revenue,80.59,1.06,439,119,1.3,193,1.6
351,clarity::builtin,index-of?,2.83,1.04,1198,77,0.9,78,0.7
117,clarity::builtin,some,1.01,1.01,3363,1658,18.4,1815,15.1
119,clarity::builtin,not,1.0,1.0,4540,1866,20.7,2173,18.1
207,clarity::builtin,element-at,0.96,0.96,2097,79,0.9,83,0.7
191,clarity::user::private,send-stx,222.43,0.93,377,180,2.0,180,1.5
347,clarity::user::private,recover-public-key,20.34,0.92,481,30,0.3,30,0.3
336,clarity::user::private,expect-contract-call-performed-by-expected-oracle-contract,1.82,0.92,153,77,0.9,78,0.7
574,clarity::user::private,capture-participant-balances,14683.3,0.91,409,5,0.1,5,0.0
385,clarity::user::private,div-down,4.53,0.9,427,36,0.4,56,0.5
413,clarity::user::read-only,div,1213.57,0.89,2379,54,0.6,57,0.5
448,clarity::user::private,INTERNAL,1.5,0.89,230,46,0.5,46,0.4
452,clarity::user::private,insert,15.19,0.87,138,46,0.5,46,0.4
333,clarity::user::private,expect-active-storage-contract,44.19,0.87,136,77,0.9,78,0.7
411,clarity::user::read-only,mul,1278.67,0.86,2532,54,0.6,57,0.5
346,clarity::user::private,read-uint-64,4.75,0.85,209,30,0.3,30,0.3
344,clarity::user::private,read-uint-16,3.54,0.83,154,30,0.3,30,0.3
164,clarity::user::private,is-lowercase-alpha,17.87,0.81,645,48,0.5,48,0.4
151,clarity::user::private,is-vowel,8.29,0.81,645,48,0.5,48,0.4
163,clarity::user::private,is-char-valid,21.89,0.81,645,48,0.5,48,0.4
155,clarity::user::private,is-digit,15.55,0.79,645,48,0.5,48,0.4
156,clarity::user::private,is-special-char,4.11,0.79,645,48,0.5,48,0.4
154,clarity::user::private,is-nonalpha,24.02,0.79,645,48,0.5,48,0.4
499,clarity::user::read-only,find-x-step,72.53,0.75,2600,25,0.3,25,0.2
492,clarity::user::read-only,find-D-step,65.91,0.74,2600,25,0.3,25,0.2
41,blockstack_lib::chainstate::stacks::index::trie_sql,lock_bhh_for_extension,12.89,0.74,18000,9000,100.0,0,0.0
408,clarity::user::read-only,get-normalized-income,3343.44,0.74,1866,46,0.5,49,0.4
426,clarity::user::private,scale-down-amounts,216.68,0.71,198,50,0.6,57,0.5
414,clarity::user::read-only,mul-precision-with-factor,1243.74,0.67,1959,53,0.6,56,0.5
406,clarity::user::read-only,calculate-cumulated-balance,17233.95,0.65,1840,46,0.5,49,0.4
343,clarity::user::private,read-one-signature,16.8,0.65,481,30,0.3,30,0.3
376,clarity::user::private,dispatch,19394.35,0.63,232,123,1.4,232,1.9
398,clarity::user::public,sw,21964.49,0.62,1600,89,1.0,100,0.8
412,clarity::user::read-only,get-user-index,7314.04,0.6,1828,46,0.5,49,0.4
410,clarity::user::read-only,get-rt-by-block,2083.77,0.59,1973,54,0.6,57,0.5
214,clarity::user::private,update-price-token-iter,17.91,0.58,112,59,0.7,62,0.5
415,clarity::user::read-only,mul-arbitrary,25.17,0.58,1959,53,0.6,56,0.5
360,clarity::user::private,read-int-64,2.24,0.58,86,30,0.3,30,0.3
409,clarity::user::read-only,calculate-linear-interest,2073.51,0.57,1903,53,0.6,56,0.5
354,clarity::user::private,read-buff-4,8.13,0.56,314,77,0.9,78,0.7
247,clarity::user::private,validate-signature-iter,624.81,0.54,164,37,0.4,41,0.3
334,clarity::user::private,expect-active-decoder-contract,62.75,0.53,85,77,0.9,78,0.7
388,clarity::user::private,get-price-internal,87.64,0.53,212,35,0.4,55,0.5
352,clarity::user::private,get-quorum,0.57,0.53,85,77,0.9,78,0.7
375,clarity::user::private,exec,19600.97,0.53,232,123,1.4,232,1.9
707,clarity::user::private,get-reserves,335.41,0.53,391,50,0.6,110,0.9
335,clarity::user::private,expect-active-wormhole-contract,48.54,0.52,85,77,0.9,78,0.7
184,clarity::user::private,check-pool,51.86,0.51,180,74,0.8,109,0.9
514,clarity::vm::analysis::analysis_db::AnalysisDatabase,get_defined_trait,123.95,0.51,99,13,0.1,13,0.1
427,clarity::user::private,scale-up-amounts,159.39,0.5,133,50,0.6,57,0.5
345,clarity::user::private,read-buff-32,1.18,0.49,80,30,0.3,30,0.3
552,clarity::user::private,up08a086,6459.49,0.48,52,36,0.4,52,0.4
262,clarity::user::private,check-trait,75.04,0.47,123,37,0.4,41,0.3
170,clarity::builtin,nft-mint?,80.99,0.47,69,69,0.8,69,0.6
682,clarity::user::private,aggregate-user-data,560.01,0.47,110,11,0.1,11,0.1
683,clarity::user::private,get-user-basic-reserve-data,557.56,0.45,110,11,0.1,11,0.1
248,clarity::user::private,validate-order,621.95,0.44,164,37,0.4,41,0.3
366,clarity::user::private,check-merkle-proof,106.0,0.43,91,77,0.9,78,0.7
570,clarity::builtin,get-burn-block-info?,1.14,0.41,7,5,0.1,5,0.0
486,clarity::user::private,safe-transfer,674.71,0.41,80,52,0.6,56,0.5
288,clarity::user::private,xyk-sa,1485.03,0.4,96,66,0.7,67,0.6
167,clarity::builtin,stx-burn?,13.6,0.39,48,48,0.5,48,0.4
715,clarity::user::private,swap,271.45,0.38,52,13,0.1,13,0.1
210,clarity::user::private,check-unique-signatures-iter,221.31,0.37,201,59,0.7,63,0.5
171,clarity::vm::database::clarity_db::ClarityDatabase,get_nft_owner,147.92,0.37,138,119,1.3,119,1.0
436,clarity::user::read-only,read-buff-1,33.08,0.37,1152,47,0.5,48,0.4
449,clarity::user::private,lock,9.44,0.37,46,46,0.5,46,0.4
364,clarity::user::private,read-int-32,1.1,0.37,43,30,0.3,30,0.3
145,clarity::user::private,get-exp-at-index,0.41,0.35,48,48,0.5,48,0.4
392,clarity::user::private,check-is-approved-token,55.59,0.35,107,36,0.4,56,0.5
373,clarity::user::private,cast-decoded-price,2.59,0.34,91,77,0.9,78,0.7
176,clarity::builtin,principal-destruct?,0.34,0.34,99,95,1.1,99,0.8
173,clarity::user::private,transfer-aggregator-fees,814.91,0.34,98,94,1.0,98,0.8
289,clarity::user::private,is-xyk-path-reversed,807.5,0.33,99,68,0.8,70,0.6
433,clarity::user::private,call-get-decimals,127.91,0.32,96,47,0.5,48,0.4
252,clarity::user::read-only,is-dao-or-extension,489.81,0.31,906,76,0.8,100,0.8
264,clarity::builtin,is-ok,0.3,0.3,713,227,2.5,302,2.5
443,clarity::user::private,only-ok-entry,0.39,0.29,74,60,0.7,61,0.5
283,clarity::user::read-only,get-pool,73.0,0.27,778,80,0.9,124,1.0
432,clarity::user::private,CONTEXT,3573.69,0.27,48,47,0.5,48,0.4
512,clarity::vm::analysis::analysis_db::AnalysisDatabase,get_read_only_function_type,32.1,0.26,50,13,0.1,13,0.1
397,clarity::user::public,sr,23032.79,0.25,579,89,1.0,100,0.8
420,clarity::user::read-only,get-D,19148.13,0.25,508,145,1.6,193,1.6
203,clarity::user::read-only,uint256-to-buff-be,458.3,0.25,804,59,0.7,63,0.5
381,clarity::user::private,mul-up,1.96,0.24,112,35,0.4,55,0.5
444,clarity::user::private,unwrapped-entry,0.31,0.24,72,59,0.7,59,0.5
380,clarity::user::read-only,get-pool-exists,149.11,0.24,747,35,0.4,55,0.5
296,clarity::vm::database::clarity_db::ClarityDatabase,delete_entry,4.53,0.23,65,63,0.7,64,0.5
367,clarity::user::private,check-proof,28.18,0.23,43,30,0.3,30,0.3
240,clarity::user::private,transfer-common,905.61,0.23,41,37,0.4,41,0.3
188,clarity::user::read-only,do-get-pool,49.02,0.23,717,120,1.3,194,1.6
342,clarity::user::private,read-uint-32,0.86,0.23,37,30,0.3,30,0.3
159,clarity::user::private,max,0.59,0.22,95,91,1.0,95,0.8
225,clarity::user::private,check-is-oracle-updater,26.01,0.22,54,54,0.6,54,0.5
256,clarity::user::read-only,get-decimals,94.43,0.22,640,74,0.8,98,0.8
423,clarity::user::read-only,get-current-cycle,39.45,0.22,508,145,1.6,193,1.6
417,clarity::builtin,index-of,1.02,0.22,178,54,0.6,54,0.5
140,clarity::user::private,compute-name-price,37.48,0.22,48,48,0.5,48,0.4
479,clarity::user::private,call-transfer-to,42.59,0.21,69,46,0.5,46,0.4
357,clarity::user::private,parse-and-verify-prices-updates,2099.5,0.21,85,77,0.9,78,0.7
383,clarity::user::private,get-x-given-y-internal,35.66,0.21,67,26,0.3,38,0.3
481,clarity::user::private,call-get-balance,80.03,0.2,92,46,0.5,46,0.4
442,clarity::user::private,is-price-update-more-recent,8.38,0.2,74,60,0.7,61,0.5
517,clarity::vm::analysis::analysis_db::AnalysisDatabase,insert_contract,0.52,0.2,13,13,0.1,13,0.1
295,clarity::builtin,map-delete,5.17,0.19,65,63,0.7,64,0.5
212,clarity::user::private,update-price-multi-helper,68.98,0.19,62,59,0.7,62,0.5
379,clarity::user::read-only,get-pool-details,249.64,0.19,530,35,0.4,55,0.5
441,clarity::user::private,write-batch-entry,75.53,0.19,74,60,0.7,61,0.5
254,clarity::user::read-only,fixed-to-decimals,89.0,0.18,341,74,0.8,98,0.8
285,clarity::user::read-only,get-share-fee-to,44.19,0.18,515,80,0.9,124,1.0
368,clarity::user::private,hash-leaf,1.51,0.18,91,77,0.9,78,0.7
359,clarity::user::private,read-and-verify-update,448.44,0.18,80,30,0.3,30,0.3
435,clarity::user::private,decode-pnau-price-update,2854.68,0.17,48,47,0.5,48,0.4
353,clarity::user::private,parse-pnau-header,144.87,0.16,85,77,0.9,78,0.7
471,clarity::user::read-only,lift,40.52,0.16,168,60,0.7,61,0.5
533,clarity::builtin,nft-get-owner?,67.32,0.16,55,50,0.6,50,0.4
143,clarity::user::private,min,1.01,0.16,145,76,0.8,76,0.6
257,clarity::user::public,mint,196.42,0.16,61,57,0.6,61,0.5
355,clarity::user::private,parse-merkle-root-data-from-vaa-payload,99.18,0.16,85,77,0.9,78,0.7
349,clarity::user::private,is-valid-guardian-set,48.23,0.16,85,77,0.9,78,0.7
851,clarity::user::private,filter-values-lte-helper-value,0.72,0.16,132,3,0.0,3,0.0
480,clarity::user::private,INVARIANTS,100.81,0.16,46,46,0.5,46,0.4
237,clarity::builtin,sha256,0.15,0.15,208,38,0.4,42,0.4
629,clarity::user::private,claim-rewards-priv,350.74,0.15,12,11,0.1,12,0.1
438,clarity::user::read-only,read-buff-8,10.94,0.15,384,47,0.5,48,0.4
577,clarity::user::read-only,get-amount-stacked-at-block-height,10718.22,0.15,399,5,0.1,5,0.0
674,clarity::user::private,acc-debt,446.49,0.14,40,4,0.0,4,0.0
576,clarity::user::read-only,get-is-whitelisted-defi,433.34,0.14,409,5,0.1,5,0.0
584,clarity::user::read-only,get-zest-ststx-balance,708.28,0.14,399,5,0.1,5,0.0
589,clarity::user::read-only,get-ststx-balance-in-wallet,695.5,0.14,399,5,0.1,5,0.0
592,clarity::user::read-only,get-ststxbtc-balance-in-wallet,677.74,0.14,399,5,0.1,5,0.0
656,clarity::user::private,set-reserve-internal,14.32,0.14,21,21,0.2,21,0.2
585,clarity::user::read-only,get-bitflow-ststx-balance,1597.99,0.14,399,5,0.1,5,0.0
588,clarity::user::read-only,get-velar-ststx-amount-from-ststx-stx-pools,1765.39,0.14,399,5,0.1,5,0.0
227,clarity::user::private,fold-swap-multi,478.47,0.14,29,10,0.1,10,0.1
278,clarity::user::private,update-peg-out-fee,54.46,0.14,41,37,0.4,41,0.3
582,clarity::user::read-only,get-ststx-balance-in-defis,6636.49,0.14,399,5,0.1,5,0.0
