stacks_tx_id,tx_hash,synthetic_block_id,stacks_block_height,duration_ms,clarity_runtime,clarity_read_count,clarity_read_length,clarity_write_count,clarity_write_length
30439,ac4eaf264a66347202d171f77b1e88dde72e1aff48000e83b343ef62e15e235a,24163,7306299,903.064,143941213,5599,10524808,97,10370
30439,ac4eaf264a66347202d171f77b1e88dde72e1aff48000e83b343ef62e15e235a,24169,7306299,899.637,143941213,5599,10524808,97,10370
30439,ac4eaf264a66347202d171f77b1e88dde72e1aff48000e83b343ef62e15e235a,24152,7306299,898.472,143941213,5599,10524808,97,10370
30498,7b5f49a4fdc3164fc923982d7619608831c0847c476d4761708d75fc5df1f3fa,24201,7306288,895.399,154589779,5522,9533942,97,10370
30498,7b5f49a4fdc3164fc923982d7619608831c0847c476d4761708d75fc5df1f3fa,24206,7306288,889.621,154589779,5522,9533942,97,10370
30498,7b5f49a4fdc3164fc923982d7619608831c0847c476d4761708d75fc5df1f3fa,24199,7306288,887.223,154589779,5522,9533942,97,10370
30716,695be269b728d5d55e07191115d513658a05dd97e266e59506cc38e3f733c11a,24217,7306215,878.859,143007670,5545,10376463,97,10370
30716,695be269b728d5d55e07191115d513658a05dd97e266e59506cc38e3f733c11a,24211,7306215,874.734,143007670,5545,10376463,97,10370
30498,7b5f49a4fdc3164fc923982d7619608831c0847c476d4761708d75fc5df1f3fa,24204,7306288,873.78,154589779,5522,9533942,97,10370
30498,7b5f49a4fdc3164fc923982d7619608831c0847c476d4761708d75fc5df1f3fa,24209,7306288,873.142,154589779,5522,9533942,97,10370
30439,ac4eaf264a66347202d171f77b1e88dde72e1aff48000e83b343ef62e15e235a,24167,7306299,872.158,143941213,5599,10524808,97,10370
30439,ac4eaf264a66347202d171f77b1e88dde72e1aff48000e83b343ef62e15e235a,24164,7306299,871.328,143941213,5599,10524808,97,10370
30716,695be269b728d5d55e07191115d513658a05dd97e266e59506cc38e3f733c11a,24223,7306215,870.762,143007670,5545,10376463,97,10370
30439,ac4eaf264a66347202d171f77b1e88dde72e1aff48000e83b343ef62e15e235a,24158,7306299,869.743,143941213,5599,10524808,97,10370
30498,7b5f49a4fdc3164fc923982d7619608831c0847c476d4761708d75fc5df1f3fa,24194,7306288,869.738,154589779,5522,9533942,97,10370
30498,7b5f49a4fdc3164fc923982d7619608831c0847c476d4761708d75fc5df1f3fa,24192,7306288,868.727,154589779,5522,9533942,97,10370
30498,7b5f49a4fdc3164fc923982d7619608831c0847c476d4761708d75fc5df1f3fa,24200,7306288,868.207,154589779,5522,9533942,97,10370
30573,bd001e976f03206f10e6404abe289f73e8a3c4da8db5ac7d035763c0bee65171,24178,7306278,867.739,141919879,5468,10067623,97,10370
30716,695be269b728d5d55e07191115d513658a05dd97e266e59506cc38e3f733c11a,24227,7306215,867.408,143007670,5545,10376463,97,10370
30439,ac4eaf264a66347202d171f77b1e88dde72e1aff48000e83b343ef62e15e235a,24161,7306299,867.217,143941213,5599,10524808,97,10370
30573,bd001e976f03206f10e6404abe289f73e8a3c4da8db5ac7d035763c0bee65171,24172,7306278,866.432,141919879,5468,10067623,97,10370
30439,ac4eaf264a66347202d171f77b1e88dde72e1aff48000e83b343ef62e15e235a,24155,7306299,864.588,143941213,5599,10524808,97,10370
30498,7b5f49a4fdc3164fc923982d7619608831c0847c476d4761708d75fc5df1f3fa,24193,7306288,863.74,154589779,5522,9533942,97,10370
30716,695be269b728d5d55e07191115d513658a05dd97e266e59506cc38e3f733c11a,24229,7306215,862.025,143007670,5545,10376463,97,10370
30498,7b5f49a4fdc3164fc923982d7619608831c0847c476d4761708d75fc5df1f3fa,24197,7306288,859.797,154589779,5522,9533942,97,10370
30573,bd001e976f03206f10e6404abe289f73e8a3c4da8db5ac7d035763c0bee65171,24173,7306278,852.431,141919879,5468,10067623,97,10370
30716,695be269b728d5d55e07191115d513658a05dd97e266e59506cc38e3f733c11a,24213,7306215,848.913,143007670,5545,10376463,97,10370
30498,7b5f49a4fdc3164fc923982d7619608831c0847c476d4761708d75fc5df1f3fa,24203,7306288,848.177,154589779,5522,9533942,97,10370
30498,7b5f49a4fdc3164fc923982d7619608831c0847c476d4761708d75fc5df1f3fa,24207,7306288,847.758,154589779,5522,9533942,97,10370
30498,7b5f49a4fdc3164fc923982d7619608831c0847c476d4761708d75fc5df1f3fa,24191,7306288,847.697,154589779,5522,9533942,97,10370
30439,ac4eaf264a66347202d171f77b1e88dde72e1aff48000e83b343ef62e15e235a,24166,7306299,844.931,143941213,5599,10524808,97,10370
30573,bd001e976f03206f10e6404abe289f73e8a3c4da8db5ac7d035763c0bee65171,24177,7306278,843.789,141919879,5468,10067623,97,10370
30573,bd001e976f03206f10e6404abe289f73e8a3c4da8db5ac7d035763c0bee65171,24184,7306278,843.614,141919879,5468,10067623,97,10370
30716,695be269b728d5d55e07191115d513658a05dd97e266e59506cc38e3f733c11a,24220,7306215,838.797,143007670,5545,10376463,97,10370
30716,695be269b728d5d55e07191115d513658a05dd97e266e59506cc38e3f733c11a,24212,7306215,838.607,143007670,5545,10376463,97,10370
30716,695be269b728d5d55e07191115d513658a05dd97e266e59506cc38e3f733c11a,24225,7306215,837.727,143007670,5545,10376463,97,10370
30573,bd001e976f03206f10e6404abe289f73e8a3c4da8db5ac7d035763c0bee65171,24185,7306278,837.205,141919879,5468,10067623,97,10370
