stacks_tx_id,tx_hash,synthetic_block_id,stacks_block_height,duration_ms,clarity_runtime,clarity_read_count,clarity_read_length,clarity_write_count,clarity_write_length
30692,9728154c1239b04662827d03388ded4608eb53f42f24f36c7a0c9f05d5478a23,24134,7306224,1270.062,143382074,5595,10346428,97,10370
30716,695be269b728d5d55e07191115d513658a05dd97e266e59506cc38e3f733c11a,24220,7306215,1267.458,143007670,5545,10376463,97,10370
30573,bd001e976f03206f10e6404abe289f73e8a3c4da8db5ac7d035763c0bee65171,24183,7306278,1266.841,141919879,5468,10067623,97,10370
30498,7b5f49a4fdc3164fc923982d7619608831c0847c476d4761708d75fc5df1f3fa,24207,7306288,1266.584,154589779,5522,9533942,97,10370
30498,7b5f49a4fdc3164fc923982d7619608831c0847c476d4761708d75fc5df1f3fa,24198,7306288,1263.011,154589779,5522,9533942,97,10370
30692,9728154c1239b04662827d03388ded4608eb53f42f24f36c7a0c9f05d5478a23,24149,7306224,1259.911,143382074,5595,10346428,97,10370
30692,9728154c1239b04662827d03388ded4608eb53f42f24f36c7a0c9f05d5478a23,24148,7306224,1259.405,143382074,5595,10346428,97,10370
30692,9728154c1239b04662827d03388ded4608eb53f42f24f36c7a0c9f05d5478a23,24138,7306224,1259.335,143382074,5595,10346428,97,10370
30498,7b5f49a4fdc3164fc923982d7619608831c0847c476d4761708d75fc5df1f3fa,24208,7306288,1257.518,154589779,5522,9533942,97,10370
30716,695be269b728d5d55e07191115d513658a05dd97e266e59506cc38e3f733c11a,24224,7306215,1253.515,143007670,5545,10376463,97,10370
30439,ac4eaf264a66347202d171f77b1e88dde72e1aff48000e83b343ef62e15e235a,24168,7306299,1252.72,143941213,5599,10524808,97,10370
30439,ac4eaf264a66347202d171f77b1e88dde72e1aff48000e83b343ef62e15e235a,24166,7306299,1250.466,143941213,5599,10524808,97,10370
30573,bd001e976f03206f10e6404abe289f73e8a3c4da8db5ac7d035763c0bee65171,24185,7306278,1246.296,141919879,5468,10067623,97,10370
30498,7b5f49a4fdc3164fc923982d7619608831c0847c476d4761708d75fc5df1f3fa,24192,7306288,1245.044,154589779,5522,9533942,97,10370
30692,9728154c1239b04662827d03388ded4608eb53f42f24f36c7a0c9f05d5478a23,24146,7306224,1240.682,143382074,5595,10346428,97,10370
30573,bd001e976f03206f10e6404abe289f73e8a3c4da8db5ac7d035763c0bee65171,24186,7306278,1240.133,141919879,5468,10067623,97,10370
30439,ac4eaf264a66347202d171f77b1e88dde72e1aff48000e83b343ef62e15e235a,24164,7306299,1234.349,143941213,5599,10524808,97,10370
30498,7b5f49a4fdc3164fc923982d7619608831c0847c476d4761708d75fc5df1f3fa,24196,7306288,1229.778,154589779,5522,9533942,97,10370
30716,695be269b728d5d55e07191115d513658a05dd97e266e59506cc38e3f733c11a,24223,7306215,1226.288,143007670,5545,10376463,97,10370
30692,9728154c1239b04662827d03388ded4608eb53f42f24f36c7a0c9f05d5478a23,24142,7306224,1224.521,143382074,5595,10346428,97,10370
30439,ac4eaf264a66347202d171f77b1e88dde72e1aff48000e83b343ef62e15e235a,24169,7306299,1222.258,143941213,5599,10524808,97,10370
30573,bd001e976f03206f10e6404abe289f73e8a3c4da8db5ac7d035763c0bee65171,24184,7306278,1216.594,141919879,5468,10067623,97,10370
30439,ac4eaf264a66347202d171f77b1e88dde72e1aff48000e83b343ef62e15e235a,24158,7306299,1212.097,143941213,5599,10524808,97,10370
30692,9728154c1239b04662827d03388ded4608eb53f42f24f36c7a0c9f05d5478a23,24139,7306224,1209.291,143382074,5595,10346428,97,10370
30498,7b5f49a4fdc3164fc923982d7619608831c0847c476d4761708d75fc5df1f3fa,24204,7306288,1205.171,154589779,5522,9533942,97,10370
30498,7b5f49a4fdc3164fc923982d7619608831c0847c476d4761708d75fc5df1f3fa,24203,7306288,1200.092,154589779,5522,9533942,97,10370
30716,695be269b728d5d55e07191115d513658a05dd97e266e59506cc38e3f733c11a,24219,7306215,1193.133,143007670,5545,10376463,97,10370
30716,695be269b728d5d55e07191115d513658a05dd97e266e59506cc38e3f733c11a,24211,7306215,1186.421,143007670,5545,10376463,97,10370
30692,9728154c1239b04662827d03388ded4608eb53f42f24f36c7a0c9f05d5478a23,24144,7306224,1184.103,143382074,5595,10346428,97,10370
30498,7b5f49a4fdc3164fc923982d7619608831c0847c476d4761708d75fc5df1f3fa,24201,7306288,1183.731,154589779,5522,9533942,97,10370
30716,695be269b728d5d55e07191115d513658a05dd97e266e59506cc38e3f733c11a,24221,7306215,1174.798,143007670,5545,10376463,97,10370
30439,ac4eaf264a66347202d171f77b1e88dde72e1aff48000e83b343ef62e15e235a,24165,7306299,1170.271,143941213,5599,10524808,97,10370
30498,7b5f49a4fdc3164fc923982d7619608831c0847c476d4761708d75fc5df1f3fa,24206,7306288,1168.017,154589779,5522,9533942,97,10370
30692,9728154c1239b04662827d03388ded4608eb53f42f24f36c7a0c9f05d5478a23,24143,7306224,1156.778,143382074,5595,10346428,97,10370
30498,7b5f49a4fdc3164fc923982d7619608831c0847c476d4761708d75fc5df1f3fa,24199,7306288,1156.597,154589779,5522,9533942,97,10370
30573,bd001e976f03206f10e6404abe289f73e8a3c4da8db5ac7d035763c0bee65171,24171,7306278,1153.554,141919879,5468,10067623,97,10370
30573,bd001e976f03206f10e6404abe289f73e8a3c4da8db5ac7d035763c0bee65171,24177,7306278,1146.871,141919879,5468,10067623,97,10370
30573,bd001e976f03206f10e6404abe289f73e8a3c4da8db5ac7d035763c0bee65171,24172,7306278,1145.457,141919879,5468,10067623,97,10370
30498,7b5f49a4fdc3164fc923982d7619608831c0847c476d4761708d75fc5df1f3fa,24202,7306288,1144.586,154589779,5522,9533942,97,10370
30439,ac4eaf264a66347202d171f77b1e88dde72e1aff48000e83b343ef62e15e235a,24155,7306299,1144.497,143941213,5599,10524808,97,10370
30439,ac4eaf264a66347202d171f77b1e88dde72e1aff48000e83b343ef62e15e235a,24160,7306299,1143.505,143941213,5599,10524808,97,10370
30716,695be269b728d5d55e07191115d513658a05dd97e266e59506cc38e3f733c11a,24212,7306215,1139.817,143007670,5545,10376463,97,10370
30498,7b5f49a4fdc3164fc923982d7619608831c0847c476d4761708d75fc5df1f3fa,24197,7306288,1124.355,154589779,5522,9533942,97,10370
30439,ac4eaf264a66347202d171f77b1e88dde72e1aff48000e83b343ef62e15e235a,24151,7306299,1116.932,143941213,5599,10524808,97,10370
30716,695be269b728d5d55e07191115d513658a05dd97e266e59506cc38e3f733c11a,24225,7306215,1113.192,143007670,5545,10376463,97,10370
30498,7b5f49a4fdc3164fc923982d7619608831c0847c476d4761708d75fc5df1f3fa,24191,7306288,1109.219,154589779,5522,9533942,97,10370
30573,bd001e976f03206f10e6404abe289f73e8a3c4da8db5ac7d035763c0bee65171,24176,7306278,1105.483,141919879,5468,10067623,97,10370
30692,9728154c1239b04662827d03388ded4608eb53f42f24f36c7a0c9f05d5478a23,24147,7306224,1105.153,143382074,5595,10346428,97,10370
30439,ac4eaf264a66347202d171f77b1e88dde72e1aff48000e83b343ef62e15e235a,24153,7306299,1105.032,143941213,5599,10524808,97,10370
30573,bd001e976f03206f10e6404abe289f73e8a3c4da8db5ac7d035763c0bee65171,24175,7306278,1097.402,141919879,5468,10067623,97,10370
30439,ac4eaf264a66347202d171f77b1e88dde72e1aff48000e83b343ef62e15e235a,24157,7306299,1096.054,143941213,5599,10524808,97,10370
30573,bd001e976f03206f10e6404abe289f73e8a3c4da8db5ac7d035763c0bee65171,24173,7306278,1094.623,141919879,5468,10067623,97,10370
30498,7b5f49a4fdc3164fc923982d7619608831c0847c476d4761708d75fc5df1f3fa,24193,7306288,1094.502,154589779,5522,9533942,97,10370
30439,ac4eaf264a66347202d171f77b1e88dde72e1aff48000e83b343ef62e15e235a,24152,7306299,1093.267,143941213,5599,10524808,97,10370
30692,9728154c1239b04662827d03388ded4608eb53f42f24f36c7a0c9f05d5478a23,24131,7306224,1092.873,143382074,5595,10346428,97,10370
30439,ac4eaf264a66347202d171f77b1e88dde72e1aff48000e83b343ef62e15e235a,24156,7306299,1092.408,143941213,5599,10524808,97,10370
30716,695be269b728d5d55e07191115d513658a05dd97e266e59506cc38e3f733c11a,24226,7306215,1088.732,143007670,5545,10376463,97,10370
30439,ac4eaf264a66347202d171f77b1e88dde72e1aff48000e83b343ef62e15e235a,24161,7306299,1087.331,143941213,5599,10524808,97,10370
30692,9728154c1239b04662827d03388ded4608eb53f42f24f36c7a0c9f05d5478a23,24141,7306224,1082.643,143382074,5595,10346428,97,10370
30692,9728154c1239b04662827d03388ded4608eb53f42f24f36c7a0c9f05d5478a23,24132,7306224,1081.679,143382074,5595,10346428,97,10370
30692,9728154c1239b04662827d03388ded4608eb53f42f24f36c7a0c9f05d5478a23,24136,7306224,1081.158,143382074,5595,10346428,97,10370
30692,9728154c1239b04662827d03388ded4608eb53f42f24f36c7a0c9f05d5478a23,24137,7306224,1079.194,143382074,5595,10346428,97,10370
30716,695be269b728d5d55e07191115d513658a05dd97e266e59506cc38e3f733c11a,24229,7306215,1075.287,143007670,5545,10376463,97,10370
30573,bd001e976f03206f10e6404abe289f73e8a3c4da8db5ac7d035763c0bee65171,24189,7306278,1073.555,141919879,5468,10067623,97,10370
30692,9728154c1239b04662827d03388ded4608eb53f42f24f36c7a0c9f05d5478a23,24133,7306224,1071.404,143382074,5595,10346428,97,10370
30573,bd001e976f03206f10e6404abe289f73e8a3c4da8db5ac7d035763c0bee65171,24188,7306278,1059.651,141919879,5468,10067623,97,10370
30573,bd001e976f03206f10e6404abe289f73e8a3c4da8db5ac7d035763c0bee65171,24187,7306278,1052.333,141919879,5468,10067623,97,10370
