record_id,parent_record_id,depth,span,context,location,tag,tx_hash,call_count,sample_count,wall_ms,self_wall_ms,self_cpu_ms
18797561,18797560,19,get_data,blockstack_lib::clarity_vm::database::marf::PersistentWritableMarfStore,stackslib/src/clarity_vm/database/marf.rs:852,,83acc6ae806bfa3819f87ad64c68ab092d6ab40399ba832e481776b2b62ee30d,150,150,3.801,0.072,0.071
18797562,18797561,20,get,blockstack_lib::chainstate::stacks::index::marf::MarfConnection,stackslib/src/chainstate/stacks/index/marf.rs:194,,83acc6ae806bfa3819f87ad64c68ab092d6ab40399ba832e481776b2b62ee30d,150,150,3.333,0.037,0.036
18797563,18797562,21,get_by_key,blockstack_lib::chainstate::stacks::index::marf::MARF,stackslib/src/chainstate/stacks/index/marf.rs:1270,,83acc6ae806bfa3819f87ad64c68ab092d6ab40399ba832e481776b2b62ee30d,150,150,3.296,0.058,0.059
18797564,18797563,22,get_path,blockstack_lib::chainstate::stacks::index::marf::MARF,stackslib/src/chainstate/stacks/index/marf.rs:1115,,83acc6ae806bfa3819f87ad64c68ab092d6ab40399ba832e481776b2b62ee30d,150,150,3.238,0.071,0.069
18797565,18797564,23,walk,blockstack_lib::chainstate::stacks::index::marf::MARF,stackslib/src/chainstate/stacks/index/marf.rs:1006,,83acc6ae806bfa3819f87ad64c68ab092d6ab40399ba832e481776b2b62ee30d,150,150,3.167,0.484,0.486
18797566,18797565,24,walk_backptr,blockstack_lib::chainstate::stacks::index::marf::MARF,stackslib/src/chainstate/stacks/index/marf.rs:723,,83acc6ae806bfa3819f87ad64c68ab092d6ab40399ba832e481776b2b62ee30d,450,450,2.683,0.102,0.097
18797567,18797566,25,walk_backptr,blockstack_lib::chainstate::stacks::index::trie::Trie,stackslib/src/chainstate/stacks/index/trie.rs:189,,83acc6ae806bfa3819f87ad64c68ab092d6ab40399ba832e481776b2b62ee30d,450,450,2.581,2.581,2.585
18797573,18796661,15,get,clarity::builtin,clarity/src/vm/mod.rs:380,special_get-tuple,83acc6ae806bfa3819f87ad64c68ab092d6ab40399ba832e481776b2b62ee30d,1650,1650,2.945,1.315,1.313
18797578,18796661,15,check-pool-validity,clarity::user::private,clarity/src/vm/mod.rs:344,SP1PFR4V08H1RAZXREBGFFQ59WB739XM8VVGTFSEA.dlmm-core-v-1-1:check-pool-validity,83acc6ae806bfa3819f87ad64c68ab092d6ab40399ba832e481776b2b62ee30d,150,150,21.917,0.279,0.279
18797580,18797578,16,let,clarity::builtin,clarity/src/vm/mod.rs:380,special_let,83acc6ae806bfa3819f87ad64c68ab092d6ab40399ba832e481776b2b62ee30d,150,150,21.573,0.531,0.531
18797583,18797580,17,map-get?,clarity::builtin,clarity/src/vm/mod.rs:380,special_map-get?,83acc6ae806bfa3819f87ad64c68ab092d6ab40399ba832e481776b2b62ee30d,150,150,18.793,0.162,0.157
18797585,18797583,18,fetch_entry_with_size,clarity::vm::database::clarity_db::ClarityDatabase,clarity/src/vm/database/clarity_db.rs:1782,,83acc6ae806bfa3819f87ad64c68ab092d6ab40399ba832e481776b2b62ee30d,150,150,18.519,0.223,0.223
